text,label,source,page
У Хорватії заборонили вакцинацію від COVID-19,1,stopfake,285
COVID-19 настає внаслідок отруєння фосгеном,1,stopfake,285
У Рівному змія пробралась у ванну через каналізацію,1,stopfake,285
"Набутий імунітет – краще, ніж вакцинація від COVID-19",1,stopfake,286
У США 90% госпіталізованих пацієнтів із COVID-19 повністю вакциновані,1,stopfake,286
В Уельсі більшість госпіталізованих із COVID-19 – щеплені,1,stopfake,286
В Україні впроваджують штрафи для невакцинованих,1,stopfake,286
У Києві високий рівень діоксиду азоту через «хімтрейли»,1,stopfake,286
У Південній Африці 13 дітей померло від вакцини проти COVID-19,1,stopfake,286
"Фаучі заявив, що люди не мають права на власне рішення щодо вакцинації",1,stopfake,286
В українських школах скасували карантин із 3 листопада,1,stopfake,286
В Італії протестувальники проти вакцинації заблокували порт,1,stopfake,286
Народна медицина здатна вилікувати туберкульоз,1,stopfake,286
У Броварах просто під пунктом вакцинації помер чоловік,1,stopfake,287
В Україні запроваджують новий податок на витрати і покупки,1,stopfake,287
У США будують концтабори для невакцинованих – все офіційно,1,stopfake,287
25 причин сказати щепленням «ні»,1,stopfake,287
У Великій Британії більшість смертей від COVID-19 – серед вакцинованих,1,stopfake,287
Морквяний сік лікує рак – хіміотерапія не знадобиться,1,stopfake,287
В Україні примусово робитимуть щеплення від COVID-19 дітям у дитбудинках,1,stopfake,287
Очільник ВООЗ заявив про нездатність вакцин зупинити пандемію коронавірусу,1,stopfake,287
У харківському коледжі наказали знищити літературу російською мовою,1,stopfake,287
ВООЗ виключила педофілію зі списку психіатричних відхилень,1,stopfake,287
Мета вакцинації – викликати колективний СНІД,1,stopfake,288
"Дані Університету Гопкінса доводять, що вакцинація посилила пандемію COVID-19",1,stopfake,288
Вакцинація проти COVID-19 викликає хворобу Паркінсона,1,stopfake,288
"Порушивши Мінські домовленості, ЗСУ ввели танки на лінію розмежування на Донбасі",1,stopfake,288
"На Тайвані від вакцинації померло більше людей, ніж від COVID-19",1,stopfake,288
"«Ракова індустрія» не шукає засобів лікування раку, а тільки женеться за прибутком",1,stopfake,288
"Сюжет у новинах про те, чи зможуть українці взимку запозичити досвід виживання лісової",1,stopfake,288
Лікування від COVID-19 навмисно не розробляють,1,stopfake,288
У Львові заборонили ходити до продуктових магазинів без COVID-сертифіката,1,stopfake,288
"Немає сенсу в тому, що з різними хворобами можна їсти в ресторанах, а",1,stopfake,288
МОЗи усіх країн світу переходять під управління ВООЗ,1,stopfake,289
Сода і часник лікують серйозні респіраторні захворювання,1,stopfake,289
Червоний Хрест збирає в школах України дані дітей з метою трансплантації органів,1,stopfake,289
В Україні терміново впроваджують локдаун,1,stopfake,289
Небезпечна хмара оксиду сірки над містами України,1,stopfake,289
"Ймовірність смерті дітей від вакцини втричі вища, ніж від COVID-19",1,stopfake,289
Серед вакцинованих від COVID-19 – масові випадки раку,1,stopfake,289
"Іспанія офіційно визнала, що скидала «хімтрейли» з літаків",1,stopfake,289
В Україні встановлять камери для контролю за невакцинованими,1,stopfake,289
Реальний стан вагонів «Укрзалізниці»,1,stopfake,289
мРНК-вакцини від COVID-19 викликають мутації у новонароджених,1,stopfake,290
Більшість госпіталізованих із СOVID-19 в Україні – вакциновані,1,stopfake,290
Відеофейк: По всьому світу вирито тунелі для перекидання каральних загонів,1,stopfake,290
Американська авіакомпанія Southwest Airlines скасувала 2000 рейсів через відмову пілотів вакцинуватися,1,stopfake,290
У Києві спецтехніка розпорошує отруту,1,stopfake,290
Кабмін заборонив подорожувати регіонами України,1,stopfake,290
"Землетрус знищив церкву на Криті, де було облаштовано центр вакцинації",1,stopfake,290
Вакцина проти вірусу папіломи людини «Гардасил» викликає безпліддя,1,stopfake,290
"Українці отримають 16,5 тисяч гривень в зв’язку з розширенням “червоної зони”",1,stopfake,290
Netflix випустив трейлер фільму-розслідування щодо «вагнерівців»,1,stopfake,290
«Кадри сьогоднішньої повені на Західній Україні облетіли весь світ»,1,stopfake,291
У Німеччині в результаті вакцинації померло 1254 людини,1,stopfake,291
"Винайшли 3D чип-пластир, який імплантують в організм вакцинованих",1,stopfake,291
В Україні виявили отруйну комаху-вбивцю,1,stopfake,291
Сервіси Facebook відключили спеціально – людей готують до техногенної катастрофи,1,stopfake,291
Відеофейк: Смартфон зчитує штрих-код на місці уколу вакциною,1,stopfake,291
«Завтра» 8 областей України закриваються на локдаун,1,stopfake,291
Президент Зеленський дозволив зняти маски,1,stopfake,291
"Кров під мікроскопом засвідчує, що щеплення робить усіх хворими",1,stopfake,291
Біохімік Янг виявив у вакцинах проти COVID-19 паразитів,1,stopfake,291
Побічні ефекти вакцин від COVID-19 у десятки разів перевищують такі ефекти від вакцин,1,stopfake,292
Тестування вакцин на безпеку не відповідає науковому стандарту,1,stopfake,292
CDC змінив визначення слова «вакцина» і підтвердив її неефективність,1,stopfake,292
ЗСУ відпрацьовують на навчаннях дії щодо придушення мирного населення Донбасу,1,stopfake,292
«Я хотів дати світло безоплатно і всім» – останнє інтерв’ю Ніколи Тесли,1,stopfake,292
Батьки з Чернігова відстояли право вчителів ходити на роботу «без уколів»,1,stopfake,292
Підозрюваний у катастрофі MH17 Олег Пулатов помер,1,stopfake,292
"Глобального потепління немає, а зміна клімату не впливає на здоров’я",1,stopfake,292
Вчені попереджають про ймовірний сильний землетрус у Карпатах,1,stopfake,292
Користувачі iPhone 13 мусять підтвердити статус вакцинації перед розблокуванням телефону,1,stopfake,292
Виявлено новий побічний ефект вакцин Pfizer і Moderna – вражає молодих,1,stopfake,293
"В Україні з 25 вересня запровадили локдаун, низка регіонів потрапила в «червону зону»",1,stopfake,293
У Румунії закрили всі центри вакцинації,1,stopfake,293
ПриватБанк перестав приймати комунальні платежі в Приват24,1,stopfake,293
"Просто зараз Україну засипає снігом, оголошено штормове попередження",1,stopfake,293
Ковід-сертифікати в Україні запроваджують для сегрегації населення,1,stopfake,293
Зеленський заснув на засіданні Генасамблеї ООН у Нью-Йорку,1,stopfake,293
"Фотофейк: «Все, що ви маєте знати про історію тероризму»",1,stopfake,293
Гітлер переховувався у Бразилії і прожив 95 років,1,stopfake,293
У Великобританії не впроваджуватимуть паспорти вакцинації від COVID-19,1,stopfake,293
Протести проти «коронабісся» в Бразилії,1,stopfake,294
"Потрібно ізолювати вакцинованих людей, інакше вони можуть серйозно захворіти",1,stopfake,294
Пол Маккартні вакцинувався від коронавірусу «Cпутником V»,1,stopfake,294
"Фотофейк: У чорнобильському лісі виявили те, що шокувало увесь світ",1,stopfake,294
Фотофейк: У Румунії 5 мільйонів людей вийшли на протест проти «шахрайства ковіду»,1,stopfake,294
В Україні з літаків скидають штам «Дельта»,1,stopfake,294
Дітям на грудному вигодовуванні не потрібні вакцини,1,stopfake,294
Поцілунок матері активізує гормон щастя у дитини – дослідження,1,stopfake,294
Вчені з усього світу виступають за досягнення колективного імунітету від COVID-19 природним шляхом,1,stopfake,294
"У МОЗ назвали міста, де студенти і школярі перейдуть на дистанційне навчання",1,stopfake,294
"Дружина третього Президента України, що «зигує»",1,stopfake,295
Віцепрезидентка США Камала Харріс інсценувала вакцинацію від COVID-19,1,stopfake,295
Часникова вода є природною вакциною від коронавірусу,1,stopfake,295
Українки можуть йти на пенсію у 50 років – щойно опублікували закон,1,stopfake,295
Фотофейк: Напис на будівлі фонду Білла і Мелінди Гейтс,1,stopfake,295
В Україні епідемія інсультів через захисні маски і вакцинацію від COVID-19,1,stopfake,295
"5G несе шкоду фундаментальним цінностям, зокрема життю і здоров’ю людини – NDI",1,stopfake,295
"Відмова від цукру, лимонний сік і кокосова олія лікують рак",1,stopfake,295
Українцям без податкових декларацій заборонять користуватися банківськими послугами,1,stopfake,295
Фотофейк: Напис російською мовою біля входу до херсонської школи,1,stopfake,295
"ПриватБанк зупиняє роботу, треба зняти гроші з карток",1,stopfake,296
В Україні почали боротьбу з одинокими матерями,1,stopfake,296
В Афганістані з приходом Талібану зник COVID-19,1,stopfake,296
У Києві вводять карантин з 15 вересня,1,stopfake,296
В Україні впав пасажирський літак – загинули 289 людей,1,stopfake,296
Байден заснув під час зустрічі з прем’єром Ізраїлю,1,stopfake,296
Школа в Німеччині скасувала уроки через протести батьків проти вакцинації й тестування дітей,1,stopfake,296
Фотофейк: Астронавти місії «Аполлон-16» на Місяці без шоломів,1,stopfake,296
Австралійський політик отримав параліч Белла внаслідок вакцинації від COVID-19,1,stopfake,296
Під прикриттям пандемії українців дозволили відключати від комуналки,1,stopfake,296
В Україні вводять податок на пенсію,1,stopfake,297
Краплі з часнику покращують слух до 97%,1,stopfake,297
Усі досягнення України за 30 років незалежності – фарбовані паркани та смітники,1,stopfake,297
Еволюція живих організмів – це міф,1,stopfake,297
Після пожежі на Бурштинській ТЕС дим поширився на східні області України,1,stopfake,297
"В Україні вводять електронну гривню, у населення відберуть готівку",1,stopfake,297
Усі жителі України повинні перевірити свої картки до кінця серпня,1,stopfake,297
Втрачений корабель сплив у Бермудському трикутнику,1,stopfake,297
до Дня незалежності кожен українець отримає виплату від держави,1,stopfake,297
Польща продасть Україні прострочену вакцину від COVID-19,1,stopfake,297
Відеофейк: Автомобіль зміг запобігти катастрофі літака,1,stopfake,298
Фотофейк: У Росії стелу «Москва» розмалювали синьо-жовтими кольорами,1,stopfake,298
Віктор Янукович засудив президента Афганістану за втечу з країни,1,stopfake,298
Путін зіграв на піаніно гімн України,1,stopfake,298
Ангела Меркель відмовилася покласти квіти до меморіалу Героїв Небесної Сотні,1,stopfake,298
CNN проілюстрував бойовиків Талібану кадрами з Києва,1,stopfake,298
В Австралії силою вакцинують тисячі дітей без згоди батьків,1,stopfake,298
"Заради економії на репетиції параду в Києві брала участь техніка, обклеєна скотчем",1,stopfake,298
Інформацію на генетичному рівні можна передавати на величезні відстані,1,stopfake,298
"Данія скасувала вакцинацію і зняла обмеження, пов’язані з коронавірусом",1,stopfake,298
Від коронавірусу помер найстаріший житель Аргентини – 131-річний рабин,1,stopfake,299
Вакцинація та протиепідемічні заходи не приносять користі – в «республіканських» штатах США немає,1,stopfake,299
В Україні школи і виші закриють на карантин з 1 вересня,1,stopfake,299
Просто зараз у Києві горить університет зі студентами,1,stopfake,299
"Відмова від вакцини небезпечна тільки для того, хто відмовився",1,stopfake,299
У Львові розпочали «утилізацію» дітей із малозабезпечених сімей,1,stopfake,299
Білок «Магнето» у вакцинах від COVID-19 здатний контролювати поведінку людини,1,stopfake,299
Вакцина Pfizer ослаблює імунну систему в 5-6 разів,1,stopfake,299
Вакцини від COVID-19 сприяють поширенню і розмноженню вірусу,1,stopfake,299
"Слово “імунітет” походить від давньоримських рабів, які прибирали трупи",1,stopfake,299
У США протягом 3 днів померло 45 тисяч осіб після вакцинації від COVID-19,1,stopfake,300
В Україні запровадять черговий локдаун із 16 серпня,1,stopfake,300
Нещеплених українців позбавлять громадянства,1,stopfake,300
План штамів COVID-19 розписаний до 2023 року,1,stopfake,300
"Тестовим тампоном можна виявити тільки бактерію, але не вірус",1,stopfake,300
Чай з кульбаби вбиває ракові клітини за 48 годин,1,stopfake,300
"Фото журналістів і лікарів, повішених за обман та медичні експерименти у Нюрнберзі",1,stopfake,300
Немає жодної різниці між щепленими і нещепленими від COVID-19,1,stopfake,300
«Китайський патент» підтверджує наявність оксиду графену в вакцинах від COVID-19 – колишня співробітниця,1,stopfake,300
Міжнародний Олімпійський комітет визнав українську дзюдоїстку найкрасивішою дівчиною Олімпіади-2020,1,stopfake,300
Зі 127 вакцинованих жінок народити живу дитину вдалося лише 12-ти,1,stopfake,301
У Лондоні близько 2 мільйонів людей вийшли на мітинг проти «брехливої пандемії»,1,stopfake,301
Кожен українець отримає 17 тисяч гривень матеріальної допомоги від держави,1,stopfake,301
Фотофейк: У Чернівецькій області випав град,1,stopfake,301
Вакцина AstraZeneca проти COVID-19 була створена в 2018 році,1,stopfake,301
Металевий пил під впливом хвиль 5G провокує COVID-19,1,stopfake,301
"Лідери країн були вбиті через те, що заперечували небезпеку COVID-19",1,stopfake,301
"МОЗ України не міг виділити штам «Дельта», тому що COVID-19 – вигаданий",1,stopfake,301
Сюжет телеканалу ICTV про «чудодійні» ліки від болю в суглобах,1,stopfake,301
В Україні запроваджують карантин для невакцинованих громадян,1,stopfake,301
База даних VAERS відображає лише 1% реакцій на вакцину,1,stopfake,302
Рада Європи планує нову пандемію,1,stopfake,302
CDC змінив критерії виявлення COVID-19 у вакцинованих людей,1,stopfake,302
Фотофейк: Російські солдати цілують ікону з Путіним,1,stopfake,302
Нових випадків COVID-19 найбільше в країнах-лідерах із вакцинації,1,stopfake,302
Дослідження електромагнетизму вакцинованих від COVID-19,1,stopfake,302
У Черкасах «нечистоти» зливають в Дніпро,1,stopfake,302
"У нідерландському місті Урк, де лише 2% мешканців вакциновані, немає ні хворих",1,stopfake,302
Клаус Шваб «проговорився» про підготовку кібератаки на людство,1,stopfake,302
ООН в 1997 році заборонила вакцинацію,1,stopfake,302
Компанії Moderna та Johnson & Johnson приховують склад вакцин від COVID-19,1,stopfake,303
"Ізраїль визнав, що вакцина Pfizer не діє проти коронавірусу",1,stopfake,303
"62% людей, вакцинованих від COVID-19, мають незворотні ураження серця",1,stopfake,303
"Уряд Індії заявив, що «індійський штам коронавірусу» вигадали",1,stopfake,303
У Франції поліція аплодує демонстрантам проти «примусової вакцинації»,1,stopfake,303
Слова Жака Атталі про щеплення і пандемію як спосіб очищення суспільства,1,stopfake,303
Фото з протесту в Франції проти «фармфашизму і ВООЗ»,1,stopfake,303
Верховна Рада запровадила в Україні комендантський час для дітей до 16 років,1,stopfake,303
"Іранські військові збили рейс PS752, щоб запобігти вивезенню коронавірусу і вакцини від COVID-19",1,stopfake,303
Банки без рішення суду заарештували рахунки тисяч українців,1,stopfake,303
Відеофейк: Вакцинована блогерка померла у прямому ефірі кулінарного шоу,1,stopfake,304
Оксид графену входить до складу вакцини від COVID-19,1,stopfake,304
Жодна дитина не померла від COVID-19,1,stopfake,304
Вакцина Johnson & Johnson небезпечна через ризик розвитку синдрому Гієна-Барре,1,stopfake,304
Фотофейк: Повінь в Одесі 1913 року,1,stopfake,304
На борту британського авіаносця стався спалах коронавірусу – вакцина не допомагає,1,stopfake,304
"У Держдепі США заявили, що Зеленський украв 40 мільярдів доларів",1,stopfake,304
"Жінки зберігають у собі ДНК чоловіків, з якими у них були статеві стосунки",1,stopfake,304
У повністю вакцинованих ризик померти від штаму Delta у 8 разів вищий,1,stopfake,304
"Мамографія «небезпечна», «канцерогенна» і «завдає шкоди» жінці",1,stopfake,304
"Вакцинація неефективна і небезпечна, а пандемія COVID-19 спланована Світовим банком – інтерв’ю Стахова",1,stopfake,305
"Щойно перекинувся автобус, в якому було 70 дітей",1,stopfake,305
Український футболіст Артем Бєсєдін відпочиває в Туреччині після травми,1,stopfake,305
Творець вакцини Pfizer не зміг приїхати в Ізраїль через відсутність щеплення від COVID-19,1,stopfake,305
"Вірусів не існує, вони виробляються клітинами людини для детоксикації",1,stopfake,305
"У дітей ймовірність померти від вакцини проти COVID-19 у 50 разів вища, ніж",1,stopfake,305
"У центрі Львова спецтехніка розпорошує речовину, через яку хворіють люди",1,stopfake,305
Засекречена книга про марну і небезпечну вакцинацію,1,stopfake,305
У Швейцарії продають гомеопатію для виведення з організму вакцин від COVID-19,1,stopfake,305
У мережі з’явився «сценарій» майбутньої пандемії на 2025-2028 рр,1,stopfake,305
На формі збірної Польщі на Євро-2020 зображені Львів і Вільнюс,1,stopfake,306
"Вакцина від COVID-19 небезпечна і неефективна, оскільки не захищає від штаму Delta",1,stopfake,306
"Дані VigiAccess доводять, що тисячі людей померли через вакцину від COVID-19",1,stopfake,306
"Трьом смертям, яким запобігає вакцинація, відповідають дві смерті від неї",1,stopfake,306
В Україні тепер знищують інфекційні лікарні,1,stopfake,306
"Штам «Дельта» Україні не загрожує, РНБО нагнітає паніку",1,stopfake,306
"Поліпшення гігієни і харчування, а не вакцинація вплинуло на зниження смертності та захворюваності",1,stopfake,306
Чотири пілоти British Airways загинули через вакцинацію проти COVID-19,1,stopfake,306
Через повінь у Ялті крокодили втекли в місто і покусали окупантів,1,stopfake,306
масковий режим запровадили назавжди,1,stopfake,306
Вакцинація від COVID-19 є причиною виникнення нових штамів вірусу,1,stopfake,307
Усі вакцини від COVID-19 викликають тромбоз і є небезпечними для здоров’я,1,stopfake,307
"Люди, щеплені від COVID-19, не можуть літати на літаках через ризик тромбозу",1,stopfake,307
Головний санлікар України «спланував» хвилю COVID-19 на осінь і назвав хворобу «звичайною ГРВІ»,1,stopfake,307
"У Києві водій електросамоката, обганяючи гіроскутер, в’їхав у моноколесо",1,stopfake,307
Вакцинація від COVID-19 ускладнює перебіг коронавірусної хвороби,1,stopfake,307
Антиукраїнська табличка на трамваї у Львові початку ХХ століття,1,stopfake,307
Цитата футболіста Ібрагімовича про Крим і росіян на чемпіонаті Європи,1,stopfake,307
Військовий збір в Україні вводився тільки до початку 2015 року,1,stopfake,307
"У Словенії більше немає хворих на COVID-19: там скасували маски, карантин і вакцинацію",1,stopfake,307
"Перехворіти на кір «корисно для організму», вакцинація «не потрібна»",1,stopfake,308
"Небезпеку COVID-19 дуже перебільшують, люди вмирають «просто від страху»",1,stopfake,308
"Німецький біолог виграв судову справу про те, що вірусу кору не існує",1,stopfake,308
У Техасі запровадили штраф у $ 1000 за носіння масок,1,stopfake,308
Під час пандемії COVID-19 замість людей «ховають» ящики від бананів,1,stopfake,308
Країни G7 виступили за примусову вакцинацію і проти ЗСЖ,1,stopfake,308
"В Україні швидка допомога приїжджає тільки до тих, хто вмирає",1,stopfake,308
12 дітей померло через отруєння відомими ліками,1,stopfake,308
В Ізраїлі реєструють на 483% більше викиднів після вакцинації від COVID-19,1,stopfake,308
Данський футболіст Еріксен вперше з’явився на публіці після зупинки серця,1,stopfake,308
Відеофейк: NASA створює штучні хмари,1,stopfake,309
"Французький центр оцінки ліків заявив, що всі партії вакцин від COVID-19 повинні бути",1,stopfake,309
Данський футболіст Еріксен знепритомнів під час матчу через вакцину від COVID-19,1,stopfake,309
В українському селі є будинок з балконом-трамваєм,1,stopfake,309
Червоний Хрест заборонив вакцинованим бути донорами крові,1,stopfake,309
Вакцина проти COVID-19 масово викликає міокардит у молоді,1,stopfake,309
Тисячі росіян терміново залишають Україну,1,stopfake,309
"86% дітей, на яких випробовували вакцину Pfizer, мали побічні ефекти",1,stopfake,309
"спайковий білок, який «міститься у вакцинах», токсичний і здатний накопичуватися в тканинах людини",1,stopfake,309
Дослідження морально-психологічного стану українських військових,1,stopfake,309
Вакцинація від коронавірусу загрожує безпліддям і небезпечна для дітей,1,stopfake,310
Відсутність вакцинації від COVID-19 у дітей «набагато корисніша»,1,stopfake,310
РНК-вакцини викликають пріонні захворювання,1,stopfake,310
"У стіках для IQOS немає тютюну, а пластиковий фільтр повністю плавитися і потрапляє",1,stopfake,310
США наполягають на повній блокаді окупованих районів Донбасу,1,stopfake,310
"Батько вбив у залі суду злочинця, який зґвалтував його 14-річну доньку",1,stopfake,310
Відеофейк: Вакцина від COVID-19 магнітиться,1,stopfake,310
В 1950-і роки вже знали про пандемію COVID-19,1,stopfake,310
"Немовлятам проколюють п’яти для того, щоб зробити їх рабами",1,stopfake,310
Вакцини від COVID-19 містять отруйну речовину «SM-102»,1,stopfake,310
Фотофейк: В Україні побудували дорогу «не з того боку»,1,stopfake,311
Швеція визнала ПЛР-тести непридатними для виявлення інфекцій,1,stopfake,311
Законопроект про корінні народи позбавляє українців основних прав,1,stopfake,311
Буковель йде під воду внаслідок сильних опадів і вирубки лісів,1,stopfake,311
"Повторну вакцинацію від COVID-19 проводитимуть, оскільки потрібно кудись подіти залишкові дози",1,stopfake,311
У дітей виявлено великі проблеми з серцем після вакцинації від COVID-19,1,stopfake,311
Маски і уколи – це «природний відбір»,1,stopfake,311
Кількість жертв вакцинації в США наближається до 4 тисяч,1,stopfake,311
Конституція України забороняє фотографувати процес надання медичних послуг,1,stopfake,311
"Вакцинний суд США фальсифікує докази, зв’язок вакцинації й аутизму доведено",1,stopfake,311
"Помер перший у світі вакцинований від COVID-19 чоловік, – «вакцина допомагає»",1,stopfake,312
Тривале носіння масок сприяє розвитку раку легень,1,stopfake,312
Вчений Ілля Мечников висловлювався проти вакцинації,1,stopfake,312
"Нобелівський лауреат Люк Монтаньє заявив, що всі вакциновані помруть протягом 2-х років",1,stopfake,312
Китайський мільярдер купив футбольний клуб і зобов’язав включати до складу свого сина,1,stopfake,312
У Швеції масово хворіють вакциновані від COVID-19,1,stopfake,312
У США після вакцинації Pfizer помер 15-річний підліток,1,stopfake,312
Виробники вакцин від COVID-19 можуть володіти вашими генами,1,stopfake,312
Вакцинація від COVID-19 за 4 місяці вбила понад 10 000 європейців,1,stopfake,312
Доведено роль вакцинації в розвитку діабету,1,stopfake,312
"Експрезидент Литви Даля Грібаускайте заявила, що Порошенко шкодить Україні більше, ніж Путін",1,stopfake,313
Фотофейк: Королева Великої Британії Єлизавета II у вишиванці,1,stopfake,313
Ретро-потяг «Победа» з георгіївськими стрічками проїхав Одесу,1,stopfake,313
Ефективність вакцин від COVID-19 становить близько 1%,1,stopfake,313
Вакцинація від COVID-19 особливо небезпечна в період статевого дозрівання,1,stopfake,313
Фотофейк: Майк Тайсон назвав пандемію «пландемією» і виступив проти вакцинації,1,stopfake,313
Відеофейк: Магніт притягається до місця введення вакцини від COVID-19,1,stopfake,313
У Нью-Йорку створюють «концтабори» для хворих на COVID-19,1,stopfake,313
З 1 червня «Укрзалізниця» тестує перші платні туалети,1,stopfake,313
"Вакцина від грипу придумана давно, але грип все ще не подолано",1,stopfake,313
Фотофейк: Через вишки 5G в Індії масово гинуть птахи,1,stopfake,314
Двоє немовлят померли після експериментальних щеплень від COVID-19 під час клінічних випробувань,1,stopfake,314
Вакциновані люди «виділяють» спайкові білки коронавірусу та інфікують оточення,1,stopfake,314
Мухи здатні поширювати COVID-19,1,stopfake,314
Серед невакцинованих людей не зустрічаються онкохворі,1,stopfake,314
Спалах COVID-19 в Індії є «повним ошуканством»,1,stopfake,314
Фотофейк: Поминальні дні в Україні,1,stopfake,314
Апарати ШВЛ – це штучна смерть,1,stopfake,314
Японія заборонила здавати кров щепленим від COVID-19,1,stopfake,314
Промова прем’єр-міністра Ізраїлю Нетаньяху перед Кнесетом,1,stopfake,314
Українці масово звертаються за медичною допомогою після вакцинації від COVID-19,1,stopfake,315
"На грип захворіло більше українців, ніж на COVID-19",1,stopfake,315
У Великій Британії кількість викиднів збільшилася на 366% через вакцинацію проти COVID-19,1,stopfake,315
Вакцинні паспорти вводять для управління і контролю над людьми,1,stopfake,315
"60% усіх нових випадків захворювання COVID-19 – у людей, які були вакциновані",1,stopfake,315
Українців зобов’яжуть принести в банк усі накопичення і заплатити податок,1,stopfake,315
В Україні скасували масковий режим,1,stopfake,315
Після вакцини від COVID-19 людина стає носієм інфекції,1,stopfake,315
Фотофейк: Плакати Леніна і Першотравня під час хресної ходи,1,stopfake,315
Вакцина Pfizer викликає «довгострокові неврологічні порушення»,1,stopfake,315
ПЛР-тести – це наноантени для підключення до мережі 5G,1,stopfake,316
"У Великій Британії від побічних ефектів вакцини Pfizer померло більше людей, ніж від",1,stopfake,316
"У Швейцарії немає COVID-19, тому що там знаходиться ВООЗ",1,stopfake,316
Ізраїль висилає російських дипломатів,1,stopfake,316
"Антисептики калічать і вбивають, як і маски, локдауни та інші «божевільні вказівки»",1,stopfake,316
"Поліомієліт – це отруєння хімікатами, а не інфекція",1,stopfake,316
Очільник генштабу Угорщини «погрожує» Україні,1,stopfake,316
"Карантин не працює, а безсимптомні носії не передають коронавірус – фейки доктора Майка",1,stopfake,316
"Вчені зі Стенфордського університету довели, що маски при COVID-19 не дають користі",1,stopfake,316
Дворічна дитина померла після вакцини Pfizer – про це повідомляє VAERS,1,stopfake,316
Google видаляє з пошукової видачі позитивні факти про СРСР,1,stopfake,317
Світовий банк дасть Україні $ 200 млн на закриття університетів,1,stopfake,317
Україна припинила набір першокласників на 2021-22 навчальний рік,1,stopfake,317
93% українців незадоволені роботою уряду і парламенту,1,stopfake,317
ЄС знав про пандемію і заздалегідь готував паспорти вакцинації,1,stopfake,317
В Україні вводять нумерацію людей,1,stopfake,317
"Ті, хто відмовляються вакцинуватися, можуть бути щеплені за допомогою ПЛР-тесту",1,stopfake,317
"Відеофейк: Військова техніка, яка їхала в Україну, зійшла з рейок за допомогою партизанів",1,stopfake,317
"Пентагон створив чип під шкіру, який видаляє COVID-19 з крові",1,stopfake,317
"Південноафриканський штам COVID-19 поширюється серед вакцинованих у 8 разів швидше, ніж серед невакцинованих",1,stopfake,317
"Тести на COVID-19 містять в собі оксиран, який викликає рак",1,stopfake,318
ВООЗ не рекомендує носити маски,1,stopfake,318
США створили COVID-19 у 2015 році,1,stopfake,318
Фото палати хірургічного відділення місцевої лікарні в Черкасах,1,stopfake,318
В Ізраїлі вакцина від Pfizer «вбила» у 40 разів більше людей похилого віку,1,stopfake,318
Фотофейк: У Києві побили дівчат за виконання гімну Росії,1,stopfake,318
"COVID-19 не виявлений у пробах, лабораторії США подали до суду на CDC",1,stopfake,318
Брата Джорджа Флойда заарештували за вбивство матері шістьох дітей,1,stopfake,318
Комарі передають коронавірус,1,stopfake,318
Моргелони- це біологічна зброя США,1,stopfake,318
Замість життєво необхідних ліків в Україні будуть закуповуватися «сумнівні ін’єкції»,1,stopfake,319
У складі вакцин від COVID-19 містяться смертельно небезпечні інгредієнти,1,stopfake,319
В Україні офіційно скасували Великдень і травневі свята,1,stopfake,319
"Усі, хто отримає мРНК-вакцину від COVID-19, помруть протягом 5 років",1,stopfake,319
Масштабна аварія на одній з головних АЕС України,1,stopfake,319
Реакція кальцію глюконату при підпалюванні свідчить про небезпеку препарату,1,stopfake,319
Фотофейк: Україною пронісся потужний торнадо,1,stopfake,319
Головна інфекціоністка Вінниччини відмовилася вакцинуватися від COVID-19,1,stopfake,319
"Відеофейк: До людей, які вакцинувалися, можна «підключитися» за допомогою вбудованого чипа",1,stopfake,319
Pfizer підписав угоду з Microsoft щодо інтеграції процесорного чипа у вакцину,1,stopfake,319
Коронавірус можна знищити дихальними вправами,1,stopfake,320
Фотофейк: У Ростові-на-Дону розстріляли автівку з українськими номерами,1,stopfake,320
Відомий американський доктор Стів Хотзе про «експериментальну генну терапію»,1,stopfake,320
